Generation,Best_fitness,Mean_fitness,SD_fitness,Sigma
1,-2.160444208518232,-6.495380851383557,1.0755739226188668,0.4230375160758019
2,5.319054290368408,-6.370763668979361,1.4284662737273857,0.36820836946491403
3,3.0527409683576945,-6.4276184555305305,1.1829880321104156,0.36303876763946363
4,5.540707167681343,-6.519480803910592,1.986437812067938,0.3264967469804032
5,8.79653629231276,-6.547364911734612,2.581277626095838,0.2957613994282637
6,19.480806874886383,-5.6604534950186896,4.217736288829241,0.267914281092556
7,6.5381609366037585,-6.191944716059438,3.278893852520505,0.27044462467634356
8,24.296230320149412,-5.634365642304021,5.103985154489175,0.2462742633955758
9,23.60619294990407,-6.557434749092558,5.22616880278179,0.24836398640711782
10,19.23630738040934,-6.733153503382182,4.5662396399089635,0.25045631195414275
11,11.947227296849013,-7.801542932809773,4.672653731088885,0.2549480978607701
12,16.870677810375398,-8.79935703683722,4.187882657999461,0.26117383049690185
13,5.278593683786731,-8.860323483054309,4.500857824520341,0.2924675299456121
14,16.64951856089298,-8.924514382358291,4.966884213063328,0.29571718481512
15,11.87517178216914,-9.306427412690516,4.594261623054529,0.2981429470448023
16,11.872297655110962,-9.638794082040784,4.664828132684988,0.2987172130521897
17,9.672616769493963,-9.63846422076895,4.754504832257695,0.3026461897381339
18,1.31363777551182,-9.473717763385268,3.920212711969479,0.3355379637330501
19,21.421061646842535,-9.98799419670063,4.767907617202345,0.33940248977928494
20,14.082596576510364,-9.290565293688864,4.870850244137043,0.3422940289684658
21,0.9054423159243168,-8.919917001370994,4.432595633327976,0.3459542549311695
22,12.273746058586202,-9.4694659030401,4.717866205777427,0.349908216635522
23,18.316238313570317,-9.914197394546436,4.893644692395797,0.38673631120907453
24,14.326406725057883,-9.036810547222819,4.945891293145047,0.3891148702831809
25,2.1187916460719585,-10.44826211055819,4.442386396216403,0.3940347543870236
26,3.8415082831270873,-10.095703545079834,4.654941011110603,0.39843562536909854
27,5.425641176621632,-10.05405180648468,4.675521516520586,0.4032564368244658
28,0.4935651189884709,-10.192753612383843,4.601311695911994,0.4511531744809602
29,14.373989736377219,-9.05864248581953,4.558283503702655,0.4589411698680861
30,7.9605672563284315,-10.055036400881248,4.763011875520367,0.46351928722376995
