Generation,Best_fitness,Mean_fitness,SD_fitness,Sigma
1,1.7495587565505346,-6.617256333892204,2.130620395135816,0.4245574049745344
2,-0.018703353887282503,-6.912555740422831,2.801097427662131,0.4132824029471916
3,4.606330107574195,-7.904018989869623,4.008887343688255,0.36746167246534994
4,10.36383457737486,-9.595968951390198,5.128846578970802,0.3317703115559643
5,13.499221234058957,-11.72565559168763,5.750189346167892,0.29975288627781155
6,-5.2812658708231766,-12.697712591775641,5.31248976508476,0.30230852967195077
7,-2.840041524888882,-13.0802476914203,5.237357244196659,0.30419926284726795
8,-2.8617316391256544,-13.79591983640815,4.841534655263299,0.305180547268081
9,-3.9861411115577265,-13.38090113342784,4.9726975711556545,0.30572671917781646
10,-5.7795501976465635,-13.796854164537631,5.0521526359745375,0.3358212122860858
11,-5.959914408949682,-12.768912498516727,4.926537623333312,0.33539580777037237
12,-2.8405797389132035,-13.17679713548539,4.566916272019212,0.3332822913279282
13,-2.836510219353193,-13.799961104694342,5.19711604630256,0.3328282415603226
14,-5.884548699660054,-12.715596333329147,5.196297813449128,0.33388360580472765
15,-5.821151493524673,-14.049833193382979,4.968995773234257,0.3702062772992595
16,-5.6324099585206024,-13.677790057294308,5.272154609361214,0.37107585335597165
17,5.905587257694307,-12.582540731203878,5.779495323528717,0.3720513131653432
18,-1.1992802831458533,-13.412170469062584,5.204220820120177,0.37601548722625255
19,10.275788551189123,-12.942665844928326,5.321817747558056,0.37737757769406083
20,-5.582748031439989,-13.863611020733565,4.974085856543798,0.4160630102064136
21,25.959702594059593,-12.727808240227576,6.07814238061145,0.37673402038892867
22,-4.0755460625483675,-13.111833860747963,5.459247928649568,0.37713844522913126
23,-3.039481765164587,-12.418709051890094,5.457869183353849,0.37300577338986657
24,-2.0303444284890233,-13.132032618849207,4.938198865666758,0.37154345396798844
25,24.180566537648776,-13.580902579939009,5.614801719408529,0.3731483056001799
26,25.959702594059593,-13.122528412675724,5.705012325106193,0.413720756299023
27,-1.1177129079071122,-14.117856662380671,5.002660262991387,0.41510393164978293
28,33.494151939741286,-12.658970328753641,6.374329445194901,0.3717641491905239
29,1.7380628908508697,-13.626865240932547,5.066711040190559,0.37276448928689293
30,-5.873921364087652,-13.495928737126338,5.311644061862008,0.37478618206541864
