Generation,Best_fitness,Mean_fitness,SD_fitness,Sigma
1,10.2828070822259,-6.667099697084037,3.3280494410343184,0.4255110024544099
2,7.127881361651539,-6.928980422061787,4.105595593099472,0.4125311166823372
3,7.107549044448739,-6.840349666674999,3.833486094272662,0.405270973404818
4,12.284138067584145,-7.72822920957514,5.283733134411211,0.3609814555879083
5,11.944784639197046,-8.730892534042503,5.566857401654321,0.3605566281255251
6,13.511797372169376,-9.799583415787913,5.847739637171608,0.329657122240282
7,15.577486357845991,-12.218013993688068,5.65560166150259,0.29962869145837706
8,1.184963637612114,-12.872164767478244,4.696211954133476,0.30269759062111445
9,6.87244565638364,-12.458078690685245,5.553855936002168,0.30420511769942427
10,29.010833501382635,-13.39037826408877,5.802724570920539,0.2749038438206071
11,6.686885282815691,-13.44006437522936,4.764276978720668,0.27782591750134256
12,-1.4982420227287943,-13.866071242748003,4.459672056403931,0.2823981145537793
13,-1.5102152949531167,-13.858917752337156,4.639098713702943,0.28267028355260254
14,6.394849593075282,-13.376784213380967,5.173239877018218,0.28469166983017186
15,-1.6660302209143119,-13.39950134929808,5.044983298094232,0.3172338055195749
16,3.6405368246520737,-13.28484905163795,5.056235956897049,0.32023011695964415
17,24.117320296147184,-12.873329623867678,5.752728941309926,0.3220266673693951
18,-0.6702370904272072,-13.134642697901015,4.895597147170242,0.32617584796262383
19,20.80093387746361,-13.057602182977249,5.713599802776683,0.32999741057612536
20,1.435958590614451,-12.91329261865895,5.253904538645044,0.3689037467842445
21,34.689208000299644,-12.607988895972163,6.59776979090061,0.3358336071984187
22,29.470082945248482,-12.805610610411035,6.354969097420695,0.3400000168472729
23,8.020938263969999,-12.886516856597066,5.6731232664392195,0.3437260372796255
24,-1.6498313822080277,-13.14873898039738,5.471826390280567,0.34961482576994124
25,20.815029819277658,-12.790615421045226,6.459473711507186,0.3538536660422379
26,24.12410156008982,-12.138667538346127,6.3363086170714995,0.3952825206787267
27,15.260147541317167,-12.39584382300413,6.248335682551617,0.3989542851038047
28,7.988740067620988,-12.217461714870936,5.870932432673905,0.40348971086436836
29,20.813077928390317,-12.814248479383831,6.539451527791554,0.4075349636663437
30,20.809857891038117,-12.029668842767029,6.943707933850495,0.4095876879097033
