Generation,Best_fitness,Mean_fitness,SD_fitness,Sigma
1,44.23424424219929,-6.4299923644221755,8.872125241093794,0.42241563436708024
2,30.394428796021877,-8.12574593775804,8.93658550375884,0.4092028979402218
3,38.75939837932269,-9.243953449057353,9.523879420468791,0.39976648667706893
4,42.12418522309753,-10.7369875486714,8.282967978557004,0.3943794603685836
5,43.559504822717926,-10.697415769117946,9.83760024340742,0.3949454890972816
6,27.065196437803497,-12.188242483885759,7.501571012255966,0.437671371161275
7,28.09434637302816,-11.319889306723859,8.763159234189105,0.44127766281500863
8,26.267884629136223,-12.80682789375992,6.841950544468196,0.44703595512369354
9,25.959702594059593,-13.205119130914465,5.7538331070458195,0.44927653867197526
10,27.475759089994664,-11.90789014423086,7.792970662361737,0.45069995409119534
11,38.75207895322892,-12.587654231935703,7.3340505971381384,0.49723735240376854
12,25.959702594059593,-12.233655000564054,7.373658684996784,0.5011923101216684
13,38.55375189058131,-12.09125114161996,8.072247804511472,0.5111699628962983
14,2.19874689340741,-13.145207005362373,4.69715236836117,0.5192997300661036
15,30.540060233707962,-11.897958261246387,7.573092321096125,0.527803210580289
16,26.206254182741443,-12.432168581342344,6.557325218977805,0.5
17,51.9443910584684,-13.564552938049124,6.578616659757171,0.4530196726998417
18,26.31848644527698,-13.899052081382843,5.493913785335748,0.45968522026601916
19,10.270112092160254,-13.30937427621664,5.3640243119747355,0.466087401522064
20,27.862400816282072,-12.653154830801817,6.709255532845858,0.4733353116582981
21,10.26927058038801,-13.248562048213872,4.737429958050862,0.4813752592937206
22,18.612449929986557,-13.336558106126414,5.1747527347085835,0.5
23,18.323022707088818,-13.728522780803612,5.072598960615526,0.5113699227625086
24,26.332058348610225,-12.803052966330046,6.125762757503165,0.52075896022138
25,12.730051094561265,-12.908636651182787,5.088874713651614,0.5249263326503979
26,10.248848504077198,-13.180015057750584,4.63085719444285,0.5273419214863849
27,25.959702594059593,-12.822274209064409,6.134055055887977,0.5
28,25.94712916014159,-12.510065223064595,7.05057471547689,0.5048604045445324
29,26.17832715291762,-12.781616259651777,6.4682684615783845,0.5068886483759907
30,26.369950035311742,-12.687027921511612,6.214846443967956,0.5083748144965279
