Generation,Best_fitness,Mean_fitness,SD_fitness,Sigma
1,14.66011335831379,-5.955495951189305,2.8359790393216837,0.424505263162679
2,22.937494956352626,-6.347553195509122,2.918953527280447,0.36839321910452516
3,30.311471249543462,-5.866492453766089,4.3378329350952685,0.3231426148721401
4,-0.6100271160209036,-6.853714187278897,1.1057920049184642,0.32007934741870925
5,11.538463855483442,-6.757131321723811,2.046154407375236,0.3180134549453162
6,3.287430214005127,-6.827936643841606,1.0945188437148308,0.31903421678931443
7,-1.6927878526121498,-6.98067493141619,1.0948501587080282,0.32035562459664285
8,-0.9193776495552264,-7.153983658459452,1.1760360996347905,0.35533130128033596
9,9.511182803115979,-6.639421156575488,2.2277901172755037,0.35833334300416414
10,-0.6183956007364859,-6.710861325117524,1.8645874960576658,0.3594439366114735
11,-0.018609710519471356,-6.832755860724017,1.8362740271692375,0.3639003926473099
12,25.75196247155863,-6.390200564248115,3.286154567995713,0.3687926982501382
13,15.82426484589147,-6.378642419639891,3.5338330179241098,0.4073025815319993
14,0.014611808678486327,-6.901859634865857,2.0213939445301,0.4145642599432194
15,3.237514558684266,-6.635374378566562,2.4814324791947717,0.41929402501608054
16,3.605644028673943,-6.8684823460105635,2.3620992544619255,0.42292433881908253
17,4.680977307820482,-6.940577067074702,2.1825334752651324,0.42553315548873183
18,0.1840633849092015,-6.9673882204033335,2.5938686779932665,0.4726248255991021
19,12.193222160018372,-7.203240194537172,3.303984841288226,0.47931082569716205
20,16.81014607976268,-7.078251842173306,4.508233233478109,0.4878589829787973
21,19.753862393660572,-6.987883729827746,4.570194434046748,0.49596223096619246
22,12.5369295324764,-6.623110088648604,5.163879885279396,0.49995694018584924
23,10.875151397764235,-7.197704773838368,4.775786938318536,0.5
24,7.1847356904106405,-7.1131714859113595,4.448074698628231,0.504562962851014
25,-0.41135635234543777,-7.779713536594947,4.462514992413746,0.5078251364395727
26,9.639331064314081,-7.743260001241608,5.085475322281691,0.5093458580740887
27,0.45338460328316543,-7.839131862251992,5.1809722427719125,0.5099498014672111
28,11.622705964618127,-7.192959207540732,5.667852635490878,0.5
29,2.9388319968390952,-8.568569629301527,5.347860910560735,0.5018701066530356
30,-0.36273353128067853,-8.560300954002168,5.638820793147762,0.5058268680600096
